**********************************************************************												
*	Non-zero	exchange	coefficients	between	PLANAR	boxes	of	the	regional			
*	model	for	every	PLANAR	layer.							
**********************************************************************												
1	k,	Number	of	the	LAYER							
177	Non_nuls	Quantity	of	non-zero	coefficients							
N	of	the	initial	PLANAR	box	N	of	the	terminal	PLANAR	box	Exchange(km3/y)
          17          18   36942.32    
          17          20   33218.18    
          18          16   22595.32    
          18          17   19004.34    
          18          19   82916.57    
          18          23   45860.29    
          19          18   44235.62    
          19          20   28410.30    
          19          21   35997.44    
          19          22   57279.61    
          20          17   34799.36    
          20          19   44641.72    
          20          21   15478.89    
          21          19   18317.40    
          21          20   33291.48    
          21          22   767.6797    
          22          19   20047.29    
          22          21   900.2265    
          22          23   51866.73    
          23          18   21919.12    
          23          22   14766.95    
          23          24   129282.5    
          23          43   7040.624    
          24          16   35582.14    
          24          23   64403.30    
          24          25   75930.67    
          24          43   16704.38    
          25          15   24554.45    
          25          24   35339.29    
          25          26   87349.29    
          25          42   12249.01    
          26          13   78423.85    
          26          25   34589.63    
          26          27   36943.35    
          26          41   24022.39    
          27          12   29949.23    
          27          26   54655.85    
          27          28   68095.94    
          27          40   14748.89    
          28          11   26795.33    
          28          27   43499.32    
          28          29   77346.18    
          29          10   55099.75    
          29          28   32640.67    
          29          30   37543.65    
          29          38   13957.11    
          30           9   22519.28    
          30          29   35133.46    
          30          31   29967.16    
          31           8   25232.65    
          31          30   19541.21    
          31          32   12510.56    
          32           7   17706.52    
          32          31   14389.76    
          38          29   13957.11    
          40          27   23541.55    
          40          41   16159.26    
          41          26   14083.16    
          41          40   24951.92    
          41          42   10573.15    
          42          25   12201.52    
          42          41   9426.580    
          42          43   15154.09    
          43          23   10878.88    
          43          24   14060.18    
          43          42   13960.03    
_____________________________________________________________________												
